airport_id,name,city,country,iata_code,icao_code,latitude,longitude,utc_offset,dst,timezone,type,source,elevation_ft,max_runway_length_ft
6435,Bao'anying Airport,Panzhihua,China,PZI,ZUZH,26.54,101.79852,8,N,Asia/Shanghai,airport,OurAirports,1620,9186
6743,Hami Airport,Hami,China,HMI,ZWHM,42.8414,93.669197,8,U,Asia/Shanghai,airport,OurAirports,2703,7874
6744,Wuzhou Changzhoudao Airport,Wuzhou,China,WUZ,ZGWZ,23.456699,111.248001,8,U,Asia/Shanghai,airport,OurAirports,357,8202
6752,Tacheng Airport,Tacheng,China,TCG,ZWTC,46.67250061035160,83.3407974243164,8,U,Asia/Shanghai,airport,OurAirports,0,7808
6772,Chaoyang Airport,Chaoyang,China,CHG,ZYCY,41.538101,120.434998,8,U,Asia/Shanghai,airport,OurAirports,568,6562
6943,Gu-Lian Airport,Mohe County,China,OHE,ZYMH,52.912777777800000,122.43,8,U,Asia/Shanghai,airport,OurAirports,1836,7218
6944,Jining Qufu Airport,Jining,China,JNG,ZLJN,35.292778,116.346667,8,U,Asia/Shanghai,airport,OurAirports,171,9186
6946,Altay Air Base,Altay,China,AAT,ZWAT,47.7498855591,88.08580780030000,8,U,Asia/Shanghai,airport,OurAirports,2460,7218
6954,Manzhouli Xijiao Airport,Manzhouli,China,NZH,ZBMZ,49.566667,117.33,8,U,Asia/Shanghai,airport,OurAirports,2231,9186
6955,Wuhai Airport,Wuhai,China,WUA,ZBUH,39.7934,106.7993,8,U,Asia/Shanghai,airport,OurAirports,3650,8530
6963,Tongren Fenghuang Airport,Tongren,China,TEN,ZUTR,27.883333,109.308889,8,U,Asia/Shanghai,airport,OurAirports,0,9022
6964,Jinggangshan Airport,Jian,China,JGS,ZSJA,26.856899261500000,114.736999512,8,U,Asia/Shanghai,airport,OurAirports,281,8530
7457,Foshan Shadi Airport,Foshan,China,FUO,ZGFS,23.083299636800000,113.069999695,8,N,Asia/Shanghai,airport,OurAirports,6,9186
7503,Fuyang Xiguan Airport,Fuyang,China,FUG,ZSFY,32.882157,115.734364,8,U,Asia/Shanghai,airport,OurAirports,104,7874
7504,Longyan Guanzhishan Airport,Longyan,China,LCX,ZSLD,25.6746997833,116.747001648,8,U,Asia/Shanghai,airport,OurAirports,1225,7874
7505,Baoshan Yunduan Airport,Baoshan,China,BSD,ZPBS,25.053301,99.168297,8,U,Asia/Shanghai,airport,OurAirports,5453,7874
7506,Xingyi Airport,Xingyi,China,ACX,ZUYI,25.0863888889,104.959444444,8,U,Asia/Shanghai,airport,OurAirports,4150,7546
7508,Liping Airport,Liping,China,HZH,ZUNP,26.32217,109.1499,8,U,Asia/Shanghai,airport,OurAirports,1620,7218
7519,Zhijiang Airport,Zhijiang,China,HJJ,ZGCJ,27.4411111111,109.7,8,U,Asia/Shanghai,airport,OurAirports,882,7218
7527,Lintsang Airfield,Lincang,China,LNJ,ZPLC,23.738100051900000,100.025001526,8,U,Asia/Shanghai,airport,OurAirports,6230,7874
7862,Tengchong Tuofeng Airport,Tengchong,China,TCZ,ZUTC,24.9380555556,98.48583333330000,8,N,Asia/Shanghai,airport,OurAirports,6250,7710
7894,Yushu Batang Airport,Yushu,China,YUS,ZYLS,32.836388888900000,97.0363888889,8,U,Asia/Shanghai,airport,OurAirports,12816,12467
7898,Lianshui Airport,Huai An,China,HIA,ZSSH,33.7908333333,119.125,8,N,Asia/Shanghai,airport,OurAirports,28,9186
7932,Ngari Gunsa Airport,Shiquanhe,China,NGQ,ZUAL,32.1,80.0530555556,8,N,Asia/Shanghai,airport,OurAirports,14022,14764
8043,Zhongwei Shapotou Airport,Zhongwei,China,ZHY,ZLZW,37.573125,105.154454,8,N,Asia/Shanghai,airport,OurAirports,4088,9186
8082,Baise Youjiang Airport,Baise,China,AEB,ZGBS,23.7206001282,106.959999084,8,N,Asia/Shanghai,airport,OurAirports,490,8202
8407,Handan Airport,Handan,China,HDG,ZBHD,36.5258333333,114.425555556,8,N,Asia/Shanghai,airport,OurAirports,229,8530
8417,Jixi Xingkaihu Airport,Jixi,China,JXA,ZYJX,45.293,131.193,8,N,Asia/Shanghai,airport,OurAirports,760,7546
8630,Bayannur Tianjitai Airport,Bayannur,China,RLK,ZBYZ,40.926,107.7428,8,U,Asia/Shanghai,airport,OurAirports,3400,8530
8781,Qianjiang Wulingshan Airport,Qianjiang,China,JIQ,ZUQJ,29.5133333333,108.831111111,8,N,Asia/Shanghai,airport,OurAirports,2075,7874
8826,Changbaishan Airport,Baishan,China,NBS,ZYBS,42.066944,127.602222,8,N,Asia/Shanghai,airport,OurAirports,2874,8530
8845,Lingling Airport,Yongzhou,China,LLF,ZGLG,26.338661,111.610043,8,U,Asia/Shanghai,airport,OurAirports,340,8530
8876,Yangzhou Taizhou Airport,Yangzhou,China,YTY,ZSYA,32.5634,119.7198,8,N,Asia/Shanghai,airport,OurAirports,7,10499
8921,Kangding Airport,Kangding,China,KGT,ZUKD,30.1575,101.734722,8,N,Asia/Shanghai,airport,OurAirports,14042,13123
8979,Jiagedaqi Airport,Jiagedaqi District,China,JGD,ZYJD,50.371389,124.1175,8,N,Asia/Shanghai,airport,OurAirports,1205,7546
9025,Bijie Feixiong Airport,Bijie,China,BFJ,ZUBJ,27.267066,105.472097,8,N,Asia/Shanghai,airport,OurAirports,4751,8530
9107,Yichun Mingyueshan Airport,Yichun,China,YIC,ZSYC,27.8025,114.3062,8,U,Asia/Shanghai,airport,OurAirports,430,7874
9310,Daocheng Yading Airport,Daocheng,China,DCY,ZUDC,29.323056,100.053333,8,N,Asia/Shanghai,airport,OurAirports,14472,13780
9311,Gannan Xiahe Airport,Xiahe city,China,GXH,ZLXH,34.8105,102.6447,8,N,Asia/Shanghai,airport,OurAirports,10510,10499
9386,Xinyuan Nalati Airport,Xinyuan,China,NLT,ZWNL,43.4318,83.3786,8,U,Asia/Shanghai,airport,OurAirports,3050,7546
9770,Zhangye Ganzhou Airport,Zhangye,China,YZY,ZLZY,38.8018989563,100.675003052,8,N,Asia/Shanghai,airport,OurAirports,5280,9843
9843,Jiuhuashan Airport,Chizhou,China,JUH,ZSJH,30.7403,117.6856,8,N,Asia/Shanghai,airport,OurAirports,60,7874
9844,Anshan Air Base,Anshan,China,AOG,ZYAS,41.105301,122.853996,8,N,Asia/Shanghai,airport,OurAirports,0,8530
9845,Saertu Airport,Daqing,China,DQA,ZYDQ,46.7463888889,125.140555556,8,N,Asia/Shanghai,airport,OurAirports,496,8530
9846,Zunyi Xinzhou Airport,Zunyi,China,ZYI,ZUZY,27.5895,107.0007,8,N,Asia/Shanghai,airport,OurAirports,2723,9186
9848,Lindu Airport,Yinchun,China,LDS,ZYLD,47.7520555556,129.019125,8,N,Asia/Shanghai,airport,OurAirports,791,7546
9849,Anshun Huangguoshu Airport,Anshun,China,AVA,ZUAS,26.2605555556,105.873333333,8,N,Asia/Shanghai,airport,OurAirports,4812,9186
10160,Erenhot Saiwusu International Airport,Erenhot,China,ERL,ZBER,43.4225,112.096667,8,N,,airport,OurAirports,3301,9186
10940,Zhangjiakou Ningyuan Airport,Zhangjiakou,China,ZQZ,ZBZJ,40.7386016846,114.930000305,8,N,,airport,OurAirports,2347,8202
10941,Arxan Yi'ershi Airport,Arxan,China,YIE,ZBES,47.3106,119.9117,8,N,,airport,OurAirports,2925,7874
11473,Jinchuan Airport,Jinchuan,China,JIC,ZLJC,38.542222222200000,102.348333333,8,U,,airport,OurAirports,4740,9843
11498,Alashankou Bole (Bortala) airport,Bole,China,BPL,ZWAX,44.895,82.3,8,N,,airport,OurAirports,1253,8530
2705,El Eden Airport,Armenia,Colombia,AXM,SKAR,4.45278,-75.7664,-5,U,America/Bogota,airport,OurAirports,3990,7045
2706,Tres De Mayo Airport,Puerto Asis,Colombia,PUU,SKAS,0.505228,-76.5008,-5,U,America/Bogota,airport,OurAirports,815,5331
2708,Palonegro Airport,Bucaramanga,Colombia,BGA,SKBG,7.1265,-73.1848,-5,U,America/Bogota,airport,OurAirports,3897,7381
2709,El Dorado International Airport,Bogota,Colombia,BOG,SKBO,4.70159,-74.1469,-5,U,America/Bogota,airport,OurAirports,8361,12467
2710,Ernesto Cortissoz International Airport,Barranquilla,Colombia,BAQ,SKBQ,10.8896,-74.7808,-5,U,America/Bogota,airport,OurAirports,98,9842
2711,José Celestino Mutis Airport,Bahia Solano,Colombia,BSC,SKBS,6.20292,-77.3947,-5,U,America/Bogota,airport,OurAirports,80,3973
2712,Gerardo Tobar López Airport,Buenaventura,Colombia,BUN,SKBU,3.81963,-76.9898,-5,U,America/Bogota,airport,OurAirports,48,3945
2713,Camilo Daza International Airport,Cucuta,Colombia,CUC,SKCC,7.92757,-72.5115,-5,U,America/Bogota,airport,OurAirports,1096,7700
2714,Rafael Nuñez International Airport,Cartagena,Colombia,CTG,SKCG,10.4424,-75.513,-5,U,America/Bogota,airport,OurAirports,4,8530
2715,Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,SKCL,3.54322,-76.3816,-5,U,America/Bogota,airport,OurAirports,3162,9842
2716,La Florida Airport,Tumaco,Colombia,TCO,SKCO,1.81442,-78.7492,-5,U,America/Bogota,airport,OurAirports,8,5249
2717,Las Brujas Airport,Corozal,Colombia,CZU,SKCZ,9.33274,-75.2856,-5,U,America/Bogota,airport,OurAirports,528,4930
2719,Gustavo Artunduaga Paredes Airport,Florencia,Colombia,FLA,SKFL,1.58919,-75.5644,-5,U,America/Bogota,airport,OurAirports,803,4921
2722,Juan Casiano Airport,Guapi,Colombia,GPI,SKGP,2.57013,-77.8986,-5,U,America/Bogota,airport,OurAirports,164,4256
2724,Perales Airport,Ibague,Colombia,IBE,SKIB,4.42161,-75.1333,-5,U,America/Bogota,airport,OurAirports,2999,5905
2725,San Luis Airport,Ipiales,Colombia,IPI,SKIP,0.861925,-77.6718,-5,U,America/Bogota,airport,OurAirports,9765,8202
2726,Antonio Roldan Betancourt Airport,Carepa,Colombia,APO,SKLC,7.81196,-76.7164,-5,U,America/Bogota,airport,OurAirports,46,7153
2728,Alfredo Vásquez Cobo International Airport,Leticia,Colombia,LET,SKLT,-4.19355,-69.9432,-5,U,America/Bogota,airport,OurAirports,277,6168
2729,Enrique Olaya Herrera Airport,Medellin,Colombia,EOH,SKMD,6.220549,-75.590582,-5,U,America/Bogota,airport,OurAirports,4949,8202
2731,Los Garzones Airport,Monteria,Colombia,MTR,SKMR,8.82374,-75.8258,-5,U,America/Bogota,airport,OurAirports,41,7539
2732,Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,SKMU,1.25366,-70.2339,-5,U,America/Bogota,airport,OurAirports,680,5889
2733,La Nubia Airport,Manizales,Colombia,MZL,SKMZ,5.0296,-75.4647,-5,U,America/Bogota,airport,OurAirports,6871,4835
2738,German Olano Airport,Puerto Carreno,Colombia,PCR,SKPC,6.18472,-67.4932,-5,U,America/Bogota,airport,OurAirports,177,5907
2739,Matecaña International Airport,Pereira,Colombia,PEI,SKPE,4.81267,-75.7395,-5,U,America/Bogota,airport,OurAirports,4416,6627
2742,Antonio Narino Airport,Pasto,Colombia,PSO,SKPS,1.39625,-77.2915,-5,U,America/Bogota,airport,OurAirports,5951,7585
2745,Jose Maria Córdova International Airport,Rio Negro,Colombia,MDE,SKRG,6.16454,-75.4231,-5,U,America/Bogota,airport,OurAirports,6955,11286
2747,Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,SKSJ,2.57969,-72.6394,-5,U,America/Bogota,airport,OurAirports,605,4897
2748,Simón Bolívar International Airport,Santa Marta,Colombia,SMR,SKSM,11.1196,-74.2306,-5,U,America/Bogota,airport,OurAirports,22,5577
2749,Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,ADZ,SKSP,12.5836,-81.7112,-5,U,America/Bogota,airport,OurAirports,19,7808
2750,Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,SKSV,2.15217,-74.7663,-5,U,America/Bogota,airport,OurAirports,920,4921
2751,Gustavo Vargas Airport,Tame,Colombia,TME,SKTM,6.45108,-71.7603,-5,U,America/Bogota,airport,OurAirports,1050,6561
2752,Santiago Perez Airport,Arauca,Colombia,AUC,SKUC,7.06888,-70.7369,-5,U,America/Bogota,airport,OurAirports,420,6890
2753,El Caraño Airport,Quibdo,Colombia,UIB,SKUI,5.69076,-76.6412,-5,U,America/Bogota,airport,OurAirports,204,4593
2755,Alfonso López Pumarejo Airport,Valledupar,Colombia,VUP,SKVP,10.435,-73.2495,-5,U,America/Bogota,airport,OurAirports,483,6890
2756,Vanguardia Airport,Villavicencio,Colombia,VVC,SKVV,4.16787,-73.6138,-5,U,America/Bogota,airport,OurAirports,1394,5616
6051,Caucaya Airport,Puerto Leguízamo,Colombia,LQM,SKLG,-0.182278,-74.7708,-5,U,America/Bogota,airport,OurAirports,573,3937
6052,La Pedrera Airport,La Pedrera,Colombia,LPD,SKLP,-1.32861,-69.5797,-5,U,America/Bogota,airport,OurAirports,590,5643
6054,Obando Airport,Puerto Inírida,Colombia,PDA,SKPD,3.85353,-67.9062,-5,U,America/Bogota,airport,OurAirports,460,5910
6055,El Yopal Airport,Yopal,Colombia,EYP,SKYP,5.31911,-72.384,-5,U,America/Bogota,airport,OurAirports,1028,8448
6740,Araracuara Airport,Araracuara,Colombia,ACR,SKAC,-0.5833,-72.4083,-5,U,America/Bogota,airport,OurAirports,1250,
7355,Los Colonizadores Airport,Saravena,Colombia,RVE,SKSA,6.951868,-71.857179,-5,U,America/Bogota,airport,OurAirports,680,3937
7359,Villa Garzón Airport,Villa Garzon,Colombia,VGZ,SKVG,0.978767,-76.6056,-5,U,America/Bogota,airport,OurAirports,1248,4320
912,Prince Said Ibrahim International Airport,Moroni,Comoros,HAH,FMCH,-11.5337,43.2719,3,U,Indian/Comoro,airport,OurAirports,93,9514
1881,Daniel Oduber Quiros International Airport,Liberia,Costa Rica,LIR,MRLB,10.5933,-85.544403,-6,U,America/Costa_Rica,airport,OurAirports,270,9022
1885,Juan Santamaria International Airport,San Jose,Costa Rica,SJO,MROC,9.993860244750980,-84.20880126953130,-6,U,America/Costa_Rica,airport,OurAirports,3021,9882
1200,Dubrovnik Airport,Dubrovnik,Croatia,DBV,LDDU,42.5614013671875,18.268199920654300,1,E,Europe/Zagreb,airport,OurAirports,527,10597
1202,Osijek Airport,Osijek,Croatia,OSI,LDOS,45.46269989013670,18.810199737548800,1,E,Europe/Zagreb,airport,OurAirports,290,8202
1203,Pula Airport,Pula,Croatia,PUY,LDPL,44.89350128173830,13.922200202941900,1,E,Europe/Zagreb,airport,OurAirports,274,9678
1205,Rijeka Airport,Rijeka,Croatia,RJK,LDRI,45.21689987182620,14.570300102233900,1,E,Europe/Zagreb,airport,OurAirports,278,8164
1206,Split Airport,Split,Croatia,SPU,LDSP,43.53889846801760,16.29800033569340,1,E,Europe/Zagreb,airport,OurAirports,79,8366
1208,Zagreb Airport,Zagreb,Croatia,ZAG,LDZA,45.7429008484,16.0687999725,1,E,Europe/Zagreb,airport,OurAirports,353,10669
1209,Zadar Airport,Zadar,Croatia,ZAD,LDZD,44.108299,15.3467,1,E,Europe/Zagreb,airport,OurAirports,289,8202
1197,Larnaca International Airport,Larnaca,Cyprus,LCA,LCLK,34.875099182128900,33.624900817871100,2,E,Asia/Nicosia,airport,OurAirports,8,9823
1198,Paphos International Airport,Paphos,Cyprus,PFO,LCPH,34.71799850463870,32.48569869995120,2,E,Asia/Nicosia,airport,OurAirports,41,8858
5780,Ercan International Airport,Nicosia,Cyprus,ECN,LCEN,35.154701232910200,33.49610137939450,2,E,Asia/Nicosia,airport,OurAirports,404,10498
1579,Karlovy Vary International Airport,Karlovy Vary,Czech Republic,KLV,LKKV,50.202999114990200,12.914999961853000,1,E,Europe/Prague,airport,OurAirports,1989,7054
1582,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,OSR,LKMT,49.6963005065918,18.111099243164100,1,E,Europe/Prague,airport,OurAirports,844,11484
1584,Pardubice Airport,Pardubice,Czech Republic,PED,LKPD,50.01340103149410,15.73859977722170,1,E,Europe/Prague,airport,OurAirports,741,8203
1587,Václav Havel Airport Prague,Prague,Czech Republic,PRG,LKPR,50.1008,14.26,1,E,Europe/Prague,airport,OurAirports,1247,12189
1588,Brno-Tuřany Airport,Brno,Czech Republic,BRQ,LKTB,49.15129852294920,16.694400787353500,1,E,Europe/Prague,airport,OurAirports,778,8694
607,Aarhus Airport,Aarhus,Denmark,AAR,EKAH,56.2999992371,10.619000434900000,1,E,Europe/Copenhagen,airport,OurAirports,82,9111
608,Billund Airport,Billund,Denmark,BLL,EKBI,55.7402992249,9.15178012848,1,E,Europe/Copenhagen,airport,OurAirports,247,10172
609,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.617900848389,12.656000137329,1,E,Europe/Copenhagen,airport,OurAirports,17,11811
610,Esbjerg Airport,Esbjerg,Denmark,EBJ,EKEB,55.525902,8.5534,1,E,Europe/Copenhagen,airport,OurAirports,97,8527
612,Karup Airport,Karup,Denmark,KRP,EKKA,56.29750061035160,9.124629974365230,1,E,Europe/Copenhagen,airport,OurAirports,170,9816
618,Bornholm Airport,Ronne,Denmark,RNN,EKRN,55.06330108642580,14.759599685668900,1,E,Europe/Copenhagen,airport,OurAirports,52,6568
619,Sønderborg Airport,Soenderborg,Denmark,SGD,EKSB,54.96440124511720,9.791729927062990,1,E,Europe/Copenhagen,airport,OurAirports,24,5895
628,Aalborg Airport,Aalborg,Denmark,AAL,EKYT,57.0927589138,9.84924316406,1,E,Europe/Copenhagen,airport,OurAirports,10,8707
2877,Douglas-Charles Airport,Dominica,Dominica,DOM,TDPD,15.547,-61.299999,-4,U,America/Dominica,airport,OurAirports,73,6352
1759,Casa De Campo International Airport,La Romana,Dominican Republic,LRM,MDLR,18.450700759887700,-68.91179656982420,-4,U,America/Santo_Domingo,airport,OurAirports,213,9678
1760,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,MDPC,18.567399978600000,-68.36340332030000,-4,U,America/Santo_Domingo,airport,OurAirports,47,10171
1761,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,POP,MDPP,19.75790023803710,-70.56999969482420,-4,U,America/Santo_Domingo,airport,OurAirports,15,10108
1762,Las Américas International Airport,Santo Domingo,Dominican Republic,SDQ,MDSD,18.42970085144,-69.668899536133,-4,U,America/Santo_Domingo,airport,OurAirports,59,11000
1764,Cibao International Airport,Santiago,Dominican Republic,STI,MDST,19.406099319458000,-70.60469818115230,-4,U,America/Santo_Domingo,airport,OurAirports,565,8595
5810,Samaná El Catey International Airport,Samana,Dominican Republic,AZS,MDCY,19.2670001984,-69.7419967651,-4,U,America/Santo_Domingo,airport,OurAirports,30,9843
2672,Seymour Airport,Galapagos,Ecuador,GPS,SEGS,-0.45375800132751500,-90.26589965820310,-6,U,Pacific/Galapagos,airport,OurAirports,207,7877
2673,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,GYE,SEGU,-2.1574199199700000,-79.88359832760000,-5,U,America/Guayaquil,airport,OurAirports,19,9154
2688,Mariscal Sucre International Airport,Quito,Ecuador,UIO,SEQM,-0.129166666667,-78.3575,-5,U,America/Guayaquil,airport,OurAirports,7841,13445
6045,San Cristóbal Airport,San Cristóbal,Ecuador,SCY,SEST,-0.910206,-89.617401,-6,U,Pacific/Galapagos,airport,OurAirports,62,6214
1127,Abu Simbel Airport,Abu Simbel,Egypt,ABS,HEBL,22.375999450700000,31.611700058,2,U,Africa/Cairo,airport,OurAirports,614,9843
1128,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190055847170,31.40559959411620,2,U,Africa/Cairo,airport,OurAirports,322,13124
1130,Hurghada International Airport,Hurghada,Egypt,HRG,HEGN,27.178300857543900,33.799400329589800,2,U,Africa/Cairo,airport,OurAirports,32,13171
1132,Luxor International Airport,Luxor,Egypt,LXR,HELX,25.671,32.7066,2,U,Africa/Cairo,airport,OurAirports,276,9843
1136,Aswan International Airport,Aswan,Egypt,ASW,HESN,23.9643993378,32.8199996948,2,U,Africa/Cairo,airport,OurAirports,650,11161
3410,Borg El Arab International Airport,Alexandria,Egypt,HBE,HEBA,30.917699813842800,29.696399688720700,2,U,Africa/Cairo,airport,OurAirports,171,11156
4057,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,HESH,27.9773006439,34.3950004578,2,N,Africa/Cairo,airport,OurAirports,191,10108
4197,Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,25.557100296,34.5836982727,2,U,Africa/Cairo,airport,OurAirports,213,11253
5691,Assiut International Airport,Asyut,Egypt,ATZ,HEAT,27.0464992523,31.0119991302,2,U,Africa/Cairo,airport,OurAirports,748,9905
8235,Sohag International Airport,Sohag,Egypt,HMB,HEMK,26.342778,31.742778,2,E,Africa/Cairo,airport,OurAirports,322,9843
1892,Monseñor Óscar Arnulfo Romero International Airport,San Salvador,El Salvador,SAL,MSLP,13.4409,-89.055702,-6,U,America/El_Salvador,airport,OurAirports,101,10500
415,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956050000,24.832799911500000,2,E,Europe/Tallinn,airport,OurAirports,131,11417
416,Tartu Airport,Tartu,Estonia,TAY,EETU,58.3074989319,26.690399169900000,2,E,Europe/Tallinn,airport,OurAirports,220,5905
1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,HAAB,8.97789001465,38.799301147500000,3,U,Africa/Addis_Ababa,airport,OurAirports,7630,12467
421,Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,60.317199707031,24.963300704956,2,E,Europe/Helsinki,airport,OurAirports,179,11286
446,Oulu Airport,Oulu,Finland,OUL,EFOU,64.930099487305,25.354600906372,2,E,Europe/Helsinki,airport,OurAirports,47,8205
453,Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,66.564796447754,25.830400466919,2,E,Europe/Helsinki,airport,OurAirports,642,9849
455,Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,61.943099975586,28.945100784302,2,E,Europe/Helsinki,airport,OurAirports,311,7546
458,Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,61.414100646973,23.604400634766,2,E,Europe/Helsinki,airport,OurAirports,390,8858
460,Turku Airport,Turku,Finland,TKU,EFTU,60.514099121094,22.262800216675,2,E,Europe/Helsinki,airport,OurAirports,161,8202
462,Vaasa Airport,Vaasa,Finland,VAA,EFVA,63.050701141357,21.762199401855,2,E,Europe/Helsinki,airport,OurAirports,19,8727
1262,Agen-La Garenne Airport,Agen,France,AGF,LFBA,44.17470169067380,0.5905560255050660,1,E,Europe/Paris,airport,OurAirports,204,7103
1264,Bordeaux-Mérignac Airport,Bordeaux,France,BOD,LFBD,44.828300476100000,-0.715556025505,1,E,Europe/Paris,airport,OurAirports,162,10171
1273,Toulouse-Blagnac Airport,Toulouse,France,TLS,LFBO,43.629101,1.36382,1,E,Europe/Paris,airport,OurAirports,499,11483
1324,Ajaccio-Napoléon Bonaparte Airport,Ajaccio,France,AJA,LFKJ,41.92359924316410,8.8029203414917,1,E,Europe/Paris,airport,OurAirports,18,7897
1330,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,France,CFE,LFLC,45.7867012024,3.1691699028,1,E,Europe/Paris,airport,OurAirports,1090,9885
1335,Lyon Saint-Exupéry Airport,Lyon,France,LYS,LFLL,45.725556,5.081111,1,E,Europe/Paris,airport,OurAirports,821,13124
1353,Marseille Provence Airport,Marseille,France,MRS,LFML,43.439271922,5.22142410278,1,E,Europe/Paris,airport,OurAirports,74,11483
1354,Nice-Côte d'Azur Airport,Nice,France,NCE,LFMN,43.6584014893,7.215869903560000,1,E,Europe/Paris,airport,OurAirports,12,9721
1359,Montpellier-Méditerranée Airport,Montpellier,France,MPL,LFMT,43.57619857788090,3.96301007270813,1,E,Europe/Paris,airport,OurAirports,17,8530
1367,Paris Beauvais Tillé Airport,Beauvais,France,BVA,LFOB,49.45439910888670,2.1127800941467300,1,E,Europe/Paris,airport,OurAirports,359,7972
1382,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,1,E,Europe/Paris,airport,OurAirports,392,13829
1386,Paris-Orly Airport,Paris,France,ORY,LFPO,48.7233333,2.3794444,1,E,Europe/Paris,airport,OurAirports,291,11975
1399,Lille-Lesquin Airport,Lille,France,LIL,LFQQ,50.563332,3.086886,1,E,Europe/Paris,airport,OurAirports,157,9268
338,Dresden Airport,Dresden,Germany,DRS,EDDC,51.1328010559082,13.767200469970700,1,E,Europe/Berlin,airport,OurAirports,755,9350
340,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,1,E,Europe/Berlin,airport,OurAirports,364,13123
342,Hamburg Airport,Hamburg,Germany,HAM,EDDH,53.630401611328,9.9882297515869,1,E,Europe/Berlin,airport,OurAirports,53,12028
344,Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,50.8658981323,7.1427397728,1,E,Europe/Berlin,airport,OurAirports,302,12516
345,Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,51.289501,6.76678,1,E,Europe/Berlin,airport,OurAirports,147,9842
346,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1,E,Europe/Berlin,airport,OurAirports,1487,13123
347,Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.078056,1,E,Europe/Berlin,airport,OurAirports,1046,8858
348,Leipzig/Halle Airport,Leipzig,Germany,LEJ,EDDP,51.423889,12.236389,1,E,Europe/Berlin,airport,OurAirports,465,11811
349,Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,49.214599609400000,7.10950994492,1,E,Europe/Berlin,airport,OurAirports,1058,6562
350,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.689899444600000,9.22196006775,1,E,Europe/Berlin,airport,OurAirports,1276,10974
351,Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,52.5597,13.2877,1,E,Europe/Berlin,airport,OurAirports,122,
352,Hannover Airport,Hannover,Germany,HAJ,EDDV,52.461101532,9.685079574580000,1,E,Europe/Berlin,airport,OurAirports,183,10499
353,Bremen Airport,Bremen,Germany,BRE,EDDW,53.0475006104,8.78666973114,1,E,Europe/Berlin,airport,OurAirports,14,8642
355,Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,49.9487,7.26389,1,E,Europe/Berlin,airport,OurAirports,1649,12467
362,Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,53.5352783203125,9.835556030273440,1,E,Europe/Berlin,airport,OurAirports,23,8629
364,Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,53.8054008484,10.7192001343,1,E,Europe/Berlin,airport,OurAirports,53,6896
371,Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,51.614101409900000,8.616319656370000,1,E,Europe/Berlin,airport,OurAirports,699,7152
373,Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.51829910280000,7.61223983765,1,E,Europe/Berlin,airport,OurAirports,425,6562
382,Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,47.671298980700000,9.51148986816,1,E,Europe/Berlin,airport,OurAirports,1367,7729
393,Zweibrücken Airport,Zweibruecken,Germany,ZQW,EDRZ,49.2094,7.40056,1,E,Europe/Berlin,airport,OurAirports,1132,9677
400,Kassel-Calden Airport,Kassel,Germany,KSF,EDVK,51.417273,9.384967,1,E,Europe/Berlin,airport,OurAirports,820,8202
410,Westerland Sylt Airport,Westerland,Germany,GWT,EDXW,54.9132003784,8.34047031403,1,E,Europe/Berlin,airport,OurAirports,51,6955
772,Rostock-Laage Airport,Laage,Germany,RLG,ETNL,53.9182014465,12.278300285300000,1,E,Europe/Berlin,airport,OurAirports,138,8202
